Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
-0.512542724609375,18.2832259538393,-6.6864013671875E-08,-0.511932373046875,2,498,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.514984130859375,18.3076399537777,-6.744384765625E-08,-0.51446533203125,2,499,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.517425537109375,18.332053953716,-6.7962646484375E-08,-0.516845703125,2,500,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.519866943359375,18.3564679536544,-6.890869140625E-08,-0.51922607421875,2,501,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.522308349609375,18.3808819535927,-6.9580078125E-08,-0.521728515625,2,502,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.524749755859375,18.4052959535311,-7.0343017578125E-08,-0.524200439453125,2,503,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.527191162109375,18.4297099534695,-7.1380615234375E-08,-0.526611328125,2,504,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.529632568359375,18.4541239534078,-7.1990966796875E-08,-0.529083251953125,2,505,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.532073974609375,18.4785379533462,-7.281494140625E-08,-0.531494140625,2,506,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.534515380859375,18.5029519532845,-7.3822021484375E-08,-0.533905029296875,2,507,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.536956787109375,18.5273659532229,-7.452392578125E-08,-0.536346435546875,2,508,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.539398193359375,18.5517799531613,-7.5408935546875E-08,-0.538818359375,2,509,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.541839599609375,18.5761939530996,-7.6263427734375E-08,-0.541168212890625,2,510,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.544281005859375,18.600607953038,-7.7178955078125E-08,-0.54364013671875,2,511,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.546722412109375,18.6250219529763,-7.794189453125E-08,-0.546142578125,2,512,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.549163818359375,18.6494359529147,-7.8704833984375E-08,-0.548583984375,2,513,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.551605224609375,18.6738499528531,-7.9864501953125E-08,-0.550933837890625,2,514,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.549163818359375,18.6982639527914,-7.4920654296875E-08,-0.54852294921875,2,515,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.546722412109375,18.7226779527298,-7.1746826171875E-08,-0.54608154296875,2,516,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.544281005859375,18.7470919526681,-6.9610595703125E-08,-0.54364013671875,2,517,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.541839599609375,18.7715059526065,-6.7718505859375E-08,-0.541259765625,2,518,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.539398193359375,18.7959199525449,-6.5948486328125E-08,-0.53887939453125,2,519,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.536956787109375,18.8203339524832,-6.3995361328125E-08,-0.53643798828125,2,520,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.534515380859375,18.8447479524216,-6.2347412109375E-08,-0.53387451171875,2,521,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.532073974609375,18.8691619523599,-6.11572265625E-08,-0.531524658203125,2,522,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.529632568359375,18.8935759522983,-5.9539794921875E-08,-0.529052734375,2,523,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.527191162109375,18.9179899522367,-5.8197021484375E-08,-0.526580810546875,2,524,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.524749755859375,18.942403952175,-5.6854248046875E-08,-0.524200439453125,2,525,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.522308349609375,18.9668179521134,-5.5450439453125E-08,-0.521728515625,2,526,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.519866943359375,18.9912319520517,-5.4290771484375E-08,-0.519256591796875,2,527,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.517425537109375,19.0156459519901,-5.3131103515625E-08,-0.51690673828125,2,528,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.514984130859375,19.0400599519285,-5.206298828125E-08,-0.51446533203125,2,529,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.512542724609375,19.0644739518668,-5.0872802734375E-08,-0.511993408203125,2,530,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.510101318359375,19.0888879518052,-4.98046875E-08,-0.509521484375,2,531,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.507659912109375,19.1133019517436,-4.8553466796875E-08,-0.507110595703125,2,532,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.505218505859375,19.1377159516819,-4.7576904296875E-08,-0.504669189453125,2,533,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.502777099609375,19.1621299516203,-4.66339111328125E-08,-0.502227783203125,2,534,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.500335693359375,19.1865439515586,-4.54345703125E-08,-0.49981689453125,2,535,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.497894287109375,19.210957951497,-4.471435546875E-08,-0.49737548828125,2,536,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.495452880859375,19.2353719514354,-4.36004638671875E-08,-0.494964599609375,2,537,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.493011474609375,19.2597859513737,-4.26422119140625E-08,-0.492523193359375,2,538,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.490570068359375,19.2841999513121,-4.1644287109375E-08,-0.490081787109375,2,539,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.488128662109375,19.3086139512504,-4.08538818359375E-08,-0.487640380859375,2,540,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.485687255859375,19.3330279511888,-3.98956298828125E-08,-0.4852294921875,2,541,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.483245849609375,19.3574419511272,-3.90411376953125E-08,-0.48272705078125,2,542,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.480804443359375,19.3818559510655,-3.81927490234375E-08,-0.480316162109375,2,543,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.478363037109375,19.4062699510039,-3.731689453125E-08,-0.477874755859375,2,544,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.475921630859375,19.4306839509422,-3.65386962890625E-08,-0.475494384765625,2,545,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.473480224609375,19.4550979508806,-3.5845947265625E-08,-0.472991943359375,2,546,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.471038818359375,19.479511950819,-3.487548828125E-08,-0.470550537109375,2,547,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.468597412109375,19.5039259507573,-3.41278076171875E-08,-0.468109130859375,2,548,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.466156005859375,19.5283399506957,-3.34442138671875E-08,-0.465667724609375,2,549,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.463714599609375,19.552753950634,-3.27484130859375E-08,-0.46319580078125,2,550,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.461273193359375,19.5771679505724,-3.18878173828125E-08,-0.4608154296875,2,551,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.458831787109375,19.6015819505108,-3.11248779296875E-08,-0.458404541015625,2,552,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.456390380859375,19.6259959504491,-3.040771484375E-08,-0.455902099609375,2,553,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.453948974609375,19.6504099503875,-2.972412109375E-08,-0.4534912109375,2,554,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.451507568359375,19.6748239503258,-2.900390625E-08,-0.451080322265625,2,555,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.449066162109375,19.6992379502642,-2.84515380859375E-08,-0.448577880859375,2,556,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.446624755859375,19.7236519502026,-2.7545166015625E-08,-0.446136474609375,2,557,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.444183349609375,19.7480659501409,-2.696533203125E-08,-0.443756103515625,2,558,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.441741943359375,19.7724799500793,-2.63458251953125E-08,-0.441253662109375,2,559,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.439300537109375,19.7968939500176,-2.55157470703125E-08,-0.438873291015625,2,560,3.99465933442116E-08,-2.07055658102036E-07,100 nA
