Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0.319671630859375;8.8951539775419;-3.082275390625E-10;-0.319427490234375;1;115;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.317230224609375;8.91956797748026;5.5419921875E-09;-0.316925048828125;1;116;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.314788818359375;8.94398197741862;1.25030517578125E-08;-0.3145751953125;1;117;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.312347412109375;8.96839597735698;2.00927734375E-08;-0.31201171875;1;118;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.309906005859375;8.99280997729534;2.8466796875E-08;-0.309600830078125;1;119;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.307464599609375;9.0172239772337;3.7628173828125E-08;-0.307281494140625;1;120;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.305023193359375;9.04163797717206;4.693603515625E-08;-0.30474853515625;1;121;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.302581787109375;9.06605197711042;5.6915283203125E-08;-0.30242919921875;1;122;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.300140380859375;9.09046597704878;6.65283203125E-08;-0.29998779296875;1;123;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.297698974609375;9.11487997698714;7.6385498046875E-08;-0.29754638671875;1;124;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.295257568359375;9.1392939769255;8.575439453125E-08;-0.295166015625;1;125;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.292816162109375;9.16370797686386;9.429931640625E-08;-0.292694091796875;1;126;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.290374755859375;9.18812197680222;1.02325439453125E-07;-0.290283203125;1;127;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.287933349609375;9.21253597674058;1.07879638671875E-07;-0.287841796875;1;128;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.285491943359375;9.23694997667894;1.1334228515625E-07;-0.285400390625;1;129;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.283050537109375;9.2613639766173;1.1639404296875E-07;-0.282958984375;1;130;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.280609130859375;9.28577797655566;1.1920166015625E-07;-0.280548095703125;1;131;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.278167724609375;9.31019197649402;1.19873046875E-07;-0.278106689453125;1;132;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.275726318359375;9.33460597643239;1.192626953125E-07;-0.27569580078125;1;133;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.273284912109375;9.35901997637075;1.16455078125E-07;-0.27325439453125;1;134;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.270843505859375;9.38343397630911;1.14227294921875E-07;-0.27081298828125;1;135;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.268402099609375;9.40784797624747;1.09771728515625E-07;-0.268341064453125;1;136;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.265960693359375;9.43226197618583;1.05133056640625E-07;-0.265899658203125;1;137;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.263519287109375;9.45667597612419;9.930419921875E-08;-0.26348876953125;1;138;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.261077880859375;9.48108997606255;9.3231201171875E-08;-0.26092529296875;1;139;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.258636474609375;9.50550397600091;8.673095703125E-08;-0.258544921875;1;140;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.256195068359375;9.52991797593927;7.9620361328125E-08;-0.256103515625;1;141;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.253753662109375;9.55433197587763;7.2998046875E-08;-0.253631591796875;1;142;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.251312255859375;9.57874597581599;6.707763671875E-08;-0.251190185546875;1;143;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.248870849609375;9.60315997575435;6.0546875E-08;-0.248687744140625;1;144;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.246429443359375;9.62757397569271;5.4840087890625E-08;-0.246307373046875;1;145;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.243988037109375;9.65198797563107;4.9713134765625E-08;-0.243927001953125;1;146;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.241546630859375;9.67640197556943;4.45556640625E-08;-0.24139404296875;1;147;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.239105224609375;9.70081597550779;4.01611328125E-08;-0.238922119140625;1;148;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.236663818359375;9.72522997544615;3.614501953125E-08;-0.2364501953125;1;149;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.234222412109375;9.74964397538452;3.3001708984375E-08;-0.23406982421875;1;150;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.231781005859375;9.77405797532288;3.0426025390625E-08;-0.2315673828125;1;151;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.229339599609375;9.79847197526124;2.79205322265625E-08;-0.2291259765625;1;152;8.41435045003891E-08;-1.87984108924866E-07;100 nA
